date,exercise_name,set_index,reps,weight,tempo,rest,rpe,notes
2024-05-22,Dips,4,5,11.7,,,,
2024-05-24,Traction_A,1,9,17.7,,,,
2024-05-24,Traction_A,2,8,17.7,,,,
2024-05-24,Traction_A,3,7,17.7,,,,
2024-05-24,Traction_A,4,6.5,17.7,,,,
2024-05-24,Traction_P,1,8,11.7,,,,
2024-05-24,Traction_P,2,6,11.7,,,,
2024-05-24,Traction_P,3,5,11.7,,,,
2024-05-24,Traction_P,4,4.5,11.7,,,,
2024-05-24,Roulette,1,10,5.7,,,,
2024-05-24,Roulette,2,10,5.7,,,,
2024-05-24,Roulette,3,9,5.7,,,,
2024-05-24,Roulette,4,9,5.7,,,,
2024-05-26,Squat,1,9,50,,,,
2024-05-26,Squat,2,8,50,,,,
2024-05-26,Squat,3,8,50,,,,
2024-05-26,Squat,4,7,50,,,,
2024-05-26,Bulgare,1,19,24,,,,
2024-05-26,Bulgare,2,17,24,,,,
2024-05-26,Bulgare,3,15,24,,,,
2024-05-26,Bulgare,4,15,24,,,,
2024-05-27,Pompe,1,8,20.1,,,,
2024-05-27,Pompe,2,6.5,20.1,,,,
2024-05-27,Pompe,3,6,20.1,,,,
2024-05-27,Pompe,4,4,20.1,,,,
2024-05-27,Dips,1,10,11.7,,,,
2024-05-27,Dips,2,8,11.7,,,,
2024-05-27,Dips,3,6,11.7,,,,
2024-05-27,Dips,4,5,11.7,,,,
2024-05-29,Traction_A,1,9,17.7,,,,
2024-05-29,Traction_A,2,8,17.7,,,,
2024-05-29,Traction_A,3,7,17.7,,,,
2024-05-29,Traction_A,4,6.5,17.7,,,,
2024-05-29,Traction_P,1,8,11.7,,,,
2024-05-29,Traction_P,2,7,11.7,,,,
2024-05-29,Traction_P,3,5,11.7,,,,
2024-05-29,Traction_P,4,4.5,11.7,,,,
2024-05-29,Roulette,1,9,6.9,,,,
2024-05-29,Roulette,2,7,6.9,,,,
2024-05-29,Roulette,3,7,6.9,,,,
2024-05-29,Roulette,4,7,6.9,,,,
2024-06-04,Pompe,1,7,20.1,,,,
2024-06-04,Pompe,2,5.5,20.1,,,,
2024-06-04,Pompe,3,5,20.1,,,,
2024-06-04,Pompe,4,4,20.1,,,,
2024-06-04,Dips,1,9,11.7,,,,
2024-06-04,Dips,2,6.5,11.7,,,,
2024-06-04,Dips,3,5,11.7,,,,
2024-06-04,Dips,4,3,11.7,,,,
2024-06-05,Traction_A,1,9,17.7,,,,
2024-06-05,Traction_A,2,7.5,17.7,,,,
2024-06-05,Traction_A,3,7,17.7,,,,
2024-06-05,Traction_A,4,6.5,17.7,,,,
2024-06-05,Traction_P,1,8,11.7,,,,
2024-06-05,Traction_P,2,6,11.7,,,,
2024-06-05,Traction_P,3,5,11.7,,,,
2024-06-05,Traction_P,4,4.5,11.7,,,,
2024-06-05,Roulette,1,8,8.1,,,,
2024-06-05,Roulette,2,7,8.1,,,,
2024-06-05,Roulette,3,7,8.1,,,,
2024-06-05,Roulette,4,6,8.1,,,,
2024-06-07,Squat,1,10,50,,,,
2024-06-07,Squat,2,9,50,,,,
2024-06-07,Squat,3,9,50,,,,
2024-06-07,Squat,4,8,50,,,,
2024-06-07,Bulgare,1,17,28,,,,
2024-06-07,Bulgare,2,15,28,,,,
2024-06-07,Bulgare,3,15,28,,,,
2024-06-07,Bulgare,4,13,28,,,,
2024-06-10,Pompe,1,7.5,20.1,,,,
2024-06-10,Pompe,2,7,20.1,,,,
2024-06-10,Pompe,3,6,20.1,,,,
2024-06-10,Pompe,4,4.5,20.1,,,,
2024-06-10,Dips,1,9,11.7,,,,
2024-06-10,Dips,2,8,11.7,,,,
2024-06-10,Dips,3,5.5,11.7,,,,
2024-06-10,Dips,4,4,11.7,,,,
2024-06-12,Traction_A,1,9,17.7,,,,
2024-06-12,Traction_A,2,8,17.7,,,,
2024-06-12,Traction_A,3,7.5,17.7,,,,
2024-06-12,Traction_A,4,6.5,17.7,,,,
2024-06-12,Traction_P,1,8.5,11.7,,,,
2024-06-12,Traction_P,2,6.5,11.7,,,,
2024-06-12,Traction_P,3,4.5,11.7,,,,
2024-06-12,Traction_P,4,4,11.7,,,,
2024-06-12,Roulette,1,9,8.1,,,,
2024-06-12,Roulette,2,8,8.1,,,,
2024-06-12,Roulette,3,7,8.1,,,,
2024-06-12,Roulette,4,6,8.1,,,,
2024-06-13,Pompe,1,8,20.1,,,,
2024-06-13,Pompe,2,7,20.1,,,,
2024-06-13,Pompe,3,5.5,20.1,,,,
2024-06-13,Pompe,4,4,20.1,,,,
2024-06-13,Dips,1,10,11.7,,,,
2024-06-13,Dips,2,8,11.7,,,,
2024-06-13,Dips,3,7,11.7,,,,
2024-06-13,Dips,4,5,11.7,,,,
2024-06-14,Squat,1,6,58,,,,
2024-06-14,Squat,2,5,58,,,,
2024-06-14,Squat,3,5,58,,,,
2024-06-14,Squat,4,5,58,,,,
2024-06-14,PistolSquat,1,8,0,,,,
2024-06-14,PistolSquat,2,8,0,,,,
2024-06-14,PistolSquat,3,6.5,0,,,,
2024-06-14,PistolSquat,4,6,0,,,,
2024-06-14,Bulgare,1,13,32,,,,
2024-06-14,Bulgare,2,13,32,,,,
2024-06-14,Bulgare,3,13,32,,,,
2024-06-14,Bulgare,4,11,32,,,,
2024-06-17,Traction_A,1,9,17.7,,,,
2024-06-17,Traction_A,2,8,17.7,,,,
2024-06-17,Traction_A,3,7.5,17.7,,,,
2024-06-17,Traction_A,4,7,17.7,,,,
2024-06-17,Traction_P,1,8.5,11.7,,,,
2024-06-17,Traction_P,2,6.5,11.7,,,,
2024-06-17,Traction_P,3,5,11.7,,,,
2024-06-17,Traction_P,4,3.5,11.7,,,,
2024-06-17,Roulette,1,10,8.1,,,,
2024-06-17,Roulette,2,9,8.1,,,,
2024-06-17,Roulette,3,8,8.1,,,,
2024-06-17,Roulette,4,6,8.1,,,,
2024-06-24,Squat,1,7,54,,,,
2024-06-24,Squat,2,6,54,,,,
2024-06-24,Squat,3,6,54,,,,
2024-06-24,Squat,4,6,54,,,,
2024-06-24,PistolSquat,1,10,0,,,,
2024-06-24,PistolSquat,2,9.5,0,,,,
2024-06-24,PistolSquat,3,7,0,,,,
2024-06-24,PistolSquat,4,7,0,,,,
2024-06-24,Bulgare,1,14,32,,,,
2024-06-24,Bulgare,2,14,32,,,,
2024-06-24,Bulgare,3,13,32,,,,
2024-06-24,Bulgare,4,12,32,,,,
2024-06-26,Pompe,1,7,20.1,,,,
2024-06-26,Pompe,2,6,20.1,,,,
2024-06-26,Pompe,3,5,20.1,,,,
2024-06-26,Pompe,4,4,20.1,,,,
2024-06-26,Dips,1,9,11.7,,,,
2024-06-26,Dips,2,8,11.7,,,,
2024-06-26,Dips,3,6,11.7,,,,
2024-06-26,Dips,4,5,11.7,,,,
2024-06-27,Traction_A,1,8,17.7,,,,
2024-06-27,Traction_A,2,7,17.7,,,,
2024-06-27,Traction_A,3,6,17.7,,,,
2024-06-27,Traction_A,4,5,17.7,,,,
2024-06-27,Traction_P,1,6,12.9,,,,
2024-06-27,Traction_P,2,6,12.9,,,,
2024-06-27,Traction_P,3,5,12.9,,,,
2024-06-27,Traction_P,4,4,12.9,,,,
2024-06-27,Roulette,1,10,8.1,,,,
2024-06-27,Roulette,2,8,8.1,,,,
2024-06-27,Roulette,3,8,8.1,,,,
2024-06-27,Roulette,4,6,8.1,,,,
2024-06-29,Pompe,1,8,20.1,,,,
2024-06-29,Pompe,2,7,20.1,,,,
2024-06-29,Pompe,3,6,20.1,,,,
2024-06-29,Pompe,4,4,20.1,,,,
2024-06-29,Dips,1,10,11.7,,,,
2024-06-29,Dips,2,9,11.7,,,,
2024-06-29,Dips,3,7,11.7,,,,
2024-06-29,Dips,4,6,11.7,,,,
2024-06-29,Dvlp_couché_barre,1,8.5,50,,,,
2024-06-29,Dvlp_couché_barre,2,7,50,,,,
2024-06-29,Dvlp_couché_barre,3,6,50,,,,
2024-06-29,Dvlp_couché_barre,4,4.5,50,,,,
2024-07-02,Squat,1,8,54,,,,
2024-07-02,Squat,2,7,54,,,,
2024-07-02,Squat,3,7,54,,,,
2024-07-02,Squat,4,6,54,,,,
2024-07-02,PistolSquat,1,9.5,0,,,,
2024-07-02,PistolSquat,2,9.5,0,,,,
2024-07-02,PistolSquat,3,7.5,0,,,,
2024-07-02,PistolSquat,4,7,0,,,,
2024-07-02,Bulgare,1,14,32,,,,
2024-07-02,Bulgare,2,13,32,,,,
2024-07-02,Bulgare,3,13,32,,,,
2024-07-02,Bulgare,4,13,32,,,,
2024-07-03,Traction_A,1,9,17.7,,,,
2024-07-03,Traction_A,2,8,17.7,,,,
2024-07-03,Traction_A,3,7.5,17.7,,,,
2024-07-03,Traction_A,4,7,17.7,,,,
2024-07-03,Traction_P,1,8.5,11.7,,,,
2024-07-03,Traction_P,2,6.5,11.7,,,,
2024-07-03,Traction_P,3,5,11.7,,,,
2024-07-03,Traction_P,4,4,11.7,,,,
2024-07-03,Roulette,1,8,9.3,,,,
2024-07-03,Roulette,2,8,9.3,,,,
2024-07-03,Roulette,3,7,9.3,,,,
2024-07-03,Roulette,4,6,9.3,,,,
2024-07-04,Pompe,1,8,20.1,,,,
2024-07-04,Pompe,2,8,20.1,,,,
2024-07-04,Pompe,3,6,20.1,,,,
2024-07-04,Pompe,4,5,20.1,,,,
2024-07-04,Dips,1,8,12.9,,,,
2024-07-04,Dips,2,6,12.9,,,,
2024-07-04,Dips,3,6,12.9,,,,
2024-07-04,Dips,4,4,12.9,,,,
2024-07-04,Dvlp_couché_barre,1,9,50,,,,
2024-07-04,Dvlp_couché_barre,2,8,50,,,,
2024-07-04,Dvlp_couché_barre,3,7,50,,,,
2024-07-04,Dvlp_couché_barre,4,6,50,,,,
2024-07-07,Squat,1,8,54,,,,
2024-07-07,Squat,2,7,54,,,,
2024-07-07,Squat,3,7,54,,,,
2024-07-07,Squat,4,6,54,,,,
2024-07-07,PistolSquat,1,10.5,0,,,,
2024-07-07,PistolSquat,2,10,0,,,,
2024-07-07,PistolSquat,3,8.5,0,,,,
2024-07-07,PistolSquat,4,8,0,,,,
2024-07-07,Bulgare,1,15,32,,,,
2024-07-07,Bulgare,2,15,32,,,,
2024-07-07,Bulgare,3,14,32,,,,
2024-07-07,Bulgare,4,13,32,,,,
2024-07-09,Traction_A,1,8.5,17.7,,,,
2024-07-09,Traction_A,2,7.5,17.7,,,,
2024-07-09,Traction_A,3,7.5,17.7,,,,
2024-07-09,Traction_A,4,7,17.7,,,,
2024-07-09,Traction_P,1,6,12.9,,,,
2024-07-09,Traction_P,2,6,12.9,,,,
2024-07-09,Traction_P,3,5,12.9,,,,
2024-07-09,Traction_P,4,4,12.9,,,,
2024-07-09,Roulette,1,8,9.3,,,,
2024-07-09,Roulette,2,8,9.3,,,,
2024-07-09,Roulette,3,7,9.3,,,,
2024-07-09,Roulette,4,6,9.3,,,,
2024-07-11,Pompe,1,8.5,20.1,,,,
2024-07-11,Pompe,2,8,20.1,,,,
2024-07-11,Pompe,3,6,20.1,,,,
2024-07-11,Pompe,4,5,20.1,,,,
2024-07-11,Dips,1,9,12.9,,,,
2024-07-11,Dips,2,6,12.9,,,,
2024-07-11,Dips,3,6,12.9,,,,
2024-07-11,Dips,4,4,12.9,,,,
2024-07-11,Dvlp_couché_barre,1,9,50,,,,
2024-07-11,Dvlp_couché_barre,2,8,50,,,,
2024-07-11,Dvlp_couché_barre,3,6,50,,,,
2024-07-11,Dvlp_couché_barre,4,5,50,,,,
2024-07-15,Squat,1,9,54,,,,
2024-07-15,Squat,2,8,54,,,,
2024-07-15,Squat,3,7,54,,,,
2024-07-15,Squat,4,6,54,,,,
2024-07-15,PistolSquat,1,10.5,0,,,,
2024-07-15,PistolSquat,2,9.5,0,,,,
2024-07-15,PistolSquat,3,8,0,,,,
2024-07-15,PistolSquat,4,7,0,,,,
2024-07-15,Bulgare,1,13,36,,,,
2024-07-15,Bulgare,2,11,36,,,,
2024-07-15,Bulgare,3,11,36,,,,
2024-07-15,Bulgare,4,10,36,,,,
2024-07-16,Pompe,1,8.5,20.1,,,,
2024-07-16,Pompe,2,8,20.1,,,,
2024-07-16,Pompe,3,6,20.1,,,,
2024-07-16,Pompe,4,5,20.1,,,,
2024-07-16,Dips,1,9,12.9,,,,
2024-07-16,Dips,2,6,12.9,,,,
2024-07-16,Dips,3,6,12.9,,,,
2024-07-16,Dips,4,4,12.9,,,,
2024-07-16,Dvlp_couché_barre,1,9,50,,,,
2024-07-16,Dvlp_couché_barre,2,8,50,,,,
2024-07-16,Dvlp_couché_barre,3,6,50,,,,
2024-07-16,Dvlp_couché_barre,4,5,50,,,,
2024-07-16,Traction_A,1,8.5,17.7,,,,
2024-07-16,Traction_A,2,7.5,17.7,,,,
2024-07-16,Traction_A,3,7,17.7,,,,
2024-07-16,Traction_A,4,7,17.7,,,,
2024-07-16,Roulette,1,8,9.3,,,,
2024-07-16,Roulette,2,8,9.3,,,,
2024-07-16,Roulette,3,7,9.3,,,,
2024-07-16,Roulette,4,6,9.3,,,,
2024-08-01,Traction_A,1,9,15.3,,,,
2024-08-01,Traction_A,2,7.5,15.3,,,,
2024-08-01,Traction_A,3,7,15.3,,,,
2024-08-01,Traction_A,4,7,15.3,,,,
2024-08-01,Traction_P,1,8,10.5,,,,
2024-08-01,Traction_P,2,6.5,10.5,,,,
2024-08-01,Traction_P,3,4,10.5,,,,
2024-08-01,Traction_P,4,3,10.5,,,,
2024-08-01,Roulette,1,8,6.9,,,,
2024-08-01,Roulette,2,8,6.9,,,,
2024-08-01,Roulette,3,7,6.9,,,,
2024-08-01,Roulette,4,7,6.9,,,,
2024-08-02,Pompe,1,10,15.3,,,,
2024-08-02,Pompe,2,9,15.3,,,,
2024-08-02,Pompe,3,9,15.3,,,,
2024-08-02,Pompe,4,8,15.3,,,,
2024-08-02,Dips,1,8,10.5,,,,
2024-08-02,Dips,2,7,10.5,,,,
2024-08-02,Dips,3,6,10.5,,,,
2024-08-02,Dips,4,5,10.5,,,,
2024-08-02,Dvlp_couché_barre,1,7,50,,,,
2024-08-02,Dvlp_couché_barre,2,6,50,,,,
2024-08-02,Dvlp_couché_barre,3,5.5,50,,,,
2024-08-02,Dvlp_couché_barre,4,5,50,,,,
2024-08-04,Squat,1,10,50,,,,
2024-08-04,Squat,2,9,50,,,,
2024-08-04,Squat,3,9,50,,,,
2024-08-04,Squat,4,8,50,,,,
2024-08-04,PistolSquat,1,9,0,,,,
2024-08-04,PistolSquat,2,8.5,0,,,,
2024-08-04,PistolSquat,3,7,0,,,,
2024-08-04,PistolSquat,4,6,0,,,,
2024-08-04,Bulgare,1,18,28,,,,
2024-08-04,Bulgare,2,15,28,,,,
2024-08-04,Bulgare,3,14,28,,,,
2024-08-04,Bulgare,4,11,28,,,,
2024-08-05,Traction_A,1,8,16.5,,,,
2024-08-05,Traction_A,2,7,16.5,,,,
2024-08-05,Traction_A,3,6,16.5,,,,
2024-08-05,Traction_A,4,6,16.5,,,,
2024-08-05,Traction_P,1,7,11.7,,,,
2024-08-05,Traction_P,2,6,11.7,,,,
2024-08-05,Traction_P,3,5,11.7,,,,
2024-08-05,Traction_P,4,4,11.7,,,,
2024-08-05,Roulette,1,9,8.1,,,,
2024-08-05,Roulette,2,8,8.1,,,,
2024-08-05,Roulette,3,8,8.1,,,,
2024-08-05,Roulette,4,6,8.1,,,,
2024-08-12,Pompe,1,10,16.5,,,,
2024-08-12,Pompe,2,9,16.5,,,,
2024-08-12,Pompe,3,8,16.5,,,,
2024-08-12,Pompe,4,8,16.5,,,,
2024-08-12,Dips,1,8,11.7,,,,
2024-08-12,Dips,2,8,11.7,,,,
2024-08-12,Dips,3,7,11.7,,,,
2024-08-12,Dips,4,6,11.7,,,,
2024-08-12,Dvlp_couché_barre,1,8,50,,,,
2024-08-12,Dvlp_couché_barre,2,6.5,50,,,,
2024-08-12,Dvlp_couché_barre,3,5.5,50,,,,
2024-08-12,Dvlp_couché_barre,4,5,50,,,,
2024-08-14,Traction_A,1,8.5,16.5,,,,
2024-08-14,Traction_A,2,8,16.5,,,,
2024-08-14,Traction_A,3,6.5,16.5,,,,
2024-08-14,Traction_A,4,6,16.5,,,,
2024-08-14,Traction_P,1,7.5,11.7,,,,
2024-08-14,Traction_P,2,6,11.7,,,,
2024-08-14,Traction_P,3,4.5,11.7,,,,
2024-08-14,Traction_P,4,4.5,11.7,,,,
2024-08-14,Roulette,1,10,8.1,,,,
2024-08-14,Roulette,2,9,8.1,,,,
2024-08-14,Roulette,3,8,8.1,,,,
2024-08-14,Roulette,4,7,8.1,,,,
2024-08-17,Squat,1,10,50,,,,
2024-08-17,Squat,2,9,50,,,,
2024-08-17,Squat,3,9,50,,,,
2024-08-17,Squat,4,8,50,,,,
2024-08-17,PistolSquat,1,9,0,,,,
2024-08-17,PistolSquat,2,9,0,,,,
2024-08-17,PistolSquat,3,7.5,0,,,,
2024-08-17,PistolSquat,4,7,0,,,,
2024-08-17,Ext_Mollets,1,11,50,,,,
2024-08-17,Ext_Mollets,2,11,50,,,,
2024-08-17,Ext_Mollets,3,10,50,,,,
2024-08-17,Ext_Mollets,4,10,50,,,,
2024-08-19,Pompe,1,8,17.7,,,,
2024-08-19,Pompe,2,8,17.7,,,,
2024-08-19,Pompe,3,6,17.7,,,,
2024-08-19,Pompe,4,5,17.7,,,,
2024-08-19,Dips,1,7,12.9,,,,
2024-08-19,Dips,2,6,12.9,,,,
2024-08-19,Dips,3,6,12.9,,,,
2024-08-19,Dips,4,4,12.9,,,,
2024-08-19,Dvlp_couché_barre,1,9,50,,,,
2024-08-19,Dvlp_couché_barre,2,7,50,,,,
2024-08-19,Dvlp_couché_barre,3,7,50,,,,
2024-08-19,Dvlp_couché_barre,4,6,50,,,,
2024-08-21,Traction_A,1,8.5,16.5,,,,
2024-08-21,Traction_A,2,7.5,16.5,,,,
2024-08-21,Traction_A,3,7,16.5,,,,
2024-08-21,Traction_A,4,6,16.5,,,,
2024-08-21,Traction_P,1,7.5,11.7,,,,
2024-08-21,Traction_P,2,5.5,11.7,,,,
2024-08-21,Traction_P,3,4,11.7,,,,
2024-08-21,Traction_P,4,4,11.7,,,,
2024-08-21,Roulette,1,6,9.3,,,,
2024-08-21,Roulette,2,6,9.3,,,,
2024-08-21,Roulette,3,6,9.3,,,,
2024-08-21,Roulette,4,5,9.3,,,,
2024-08-23,Squat,1,8,54,,,,
2024-08-23,Squat,2,7,54,,,,
2024-08-23,Squat,3,6,54,,,,
2024-08-23,Squat,4,5,54,,,,
2024-08-23,PistolSquat,1,9.5,0,,,,
2024-08-23,PistolSquat,2,9,0,,,,
2024-08-23,PistolSquat,3,7,0,,,,
2024-08-23,PistolSquat,4,6.5,0,,,,
2024-08-23,Bulgare,1,13,32,,,,
2024-08-23,Bulgare,2,12,32,,,,
2024-08-23,Bulgare,3,11,32,,,,
2024-08-23,Bulgare,4,10,32,,,,
2024-08-23,Ext_Mollets,1,8,54,,,,
2024-08-23,Ext_Mollets,2,8,54,,,,
2024-08-23,Ext_Mollets,3,8,54,,,,
2024-08-23,Ext_Mollets,4,7,54,,,,
2024-08-28,Pompe,1,8,17.7,,,,
2024-08-28,Pompe,2,8,17.7,,,,
2024-08-28,Pompe,3,7,17.7,,,,
2024-08-28,Pompe,4,5,17.7,,,,
2024-08-28,Dips,1,8,12.9,,,,
2024-08-28,Dips,2,7,12.9,,,,
2024-08-28,Dips,3,6,12.9,,,,
2024-08-28,Dips,4,5,12.9,,,,
2024-08-28,Dvlp_couché_barre,1,6,54,,,,
2024-08-28,Dvlp_couché_barre,2,6,54,,,,
2024-08-28,Dvlp_couché_barre,3,5,54,,,,
2024-08-28,Dvlp_couché_barre,4,4,54,,,,
2024-09-02,Squat,1,8,54,,,,
2024-09-02,Squat,2,8,54,,,,
2024-09-02,Squat,3,7,54,,,,
2024-09-02,Squat,4,6,54,,,,
2024-09-02,Bulgare,1,14,32,,,,
2024-09-02,Bulgare,2,13,32,,,,
2024-09-02,Bulgare,3,12,32,,,,
2024-09-02,Bulgare,4,11,32,,,,
2024-09-02,Ext_Mollets,1,10,54,,,,
2024-09-02,Ext_Mollets,2,10,54,,,,
2024-09-02,Ext_Mollets,3,10,54,,,,
2024-09-02,Ext_Mollets,4,10,54,,,,
2024-09-04,Traction_A,1,9.5,15.3,,,,
2024-09-04,Traction_A,2,8.5,15.3,,,,
2024-09-04,Traction_A,3,8,15.3,,,,
2024-09-04,Traction_A,4,7.5,15.3,,,,
2024-09-04,Traction_P,1,7,11.7,,,,
2024-09-04,Traction_P,2,5.5,11.7,,,,
2024-09-04,Traction_P,3,4.5,11.7,,,,
2024-09-04,Traction_P,4,4,11.7,,,,
2024-09-04,Roulette,1,7,9.3,,,,
2024-09-04,Roulette,2,6,9.3,,,,
2024-09-04,Roulette,3,6,9.3,,,,
2024-09-04,Roulette,4,5,9.3,,,,
2024-09-07,Squat,1,9,54,,,,
2024-09-07,Squat,2,8,54,,,,
2024-09-07,Squat,3,7,54,,,,
2024-09-07,Squat,4,6,54,,,,
2024-09-07,PistolSquat,1,10.5,0,,,,
2024-09-07,PistolSquat,2,9,0,,,,
2024-09-07,PistolSquat,3,7.5,0,,,,
2024-09-07,PistolSquat,4,6.5,0,,,,
2024-09-07,Ext_Mollets,1,9,60,,,,
2024-09-07,Ext_Mollets,2,8,60,,,,
2024-09-07,Ext_Mollets,3,8,60,,,,
2024-09-07,Ext_Mollets,4,7,60,,,,
2024-09-07,Leg_curl,1,10,20,,,,
2024-09-07,Leg_curl,2,9,20,,,,
2024-09-07,Leg_curl,3,8,20,,,,
2024-09-07,Leg_curl,4,8,20,,,,
2024-09-11,Pompe,1,9,17.7,,,,
2024-09-11,Pompe,2,8,17.7,,,,
2024-09-11,Pompe,3,7,17.7,,,,
2024-09-11,Pompe,4,6,17.7,,,,
2024-09-11,Dips,1,8.5,12.9,,,,
2024-09-11,Dips,2,8,12.9,,,,
2024-09-11,Dips,3,6,12.9,,,,
2024-09-11,Dips,4,5,12.9,,,,
2024-09-11,Roulette,1,7,9.3,,,,
2024-09-11,Roulette,2,6,9.3,,,,
2024-09-11,Roulette,3,6,9.3,,,,
2024-09-11,Roulette,4,5,9.3,,,,
2024-09-16,Traction_A,1,9,15.3,,,,
2024-09-16,Traction_A,2,8.5,15.3,,,,
2024-09-16,Traction_A,3,7.5,15.3,,,,
2024-09-16,Traction_A,4,7,15.3,,,,
2024-09-16,Traction_P,1,7,11.7,,,,
2024-09-16,Traction_P,2,5.5,11.7,,,,
2024-09-16,Traction_P,3,4.5,11.7,,,,
2024-09-16,Traction_P,4,4,11.7,,,,
2024-09-16,Roulette,1,8,9.3,,,,
2024-09-16,Roulette,2,6,9.3,,,,
2024-09-16,Roulette,3,6,9.3,,,,
2024-09-16,Roulette,4,5,9.3,,,,
2024-09-17,Traction_A,1,9,15.3,,,,
2024-09-17,Traction_A,2,8.5,15.3,,,,
2024-09-17,Traction_A,3,7.5,15.3,,,,
2024-09-17,Traction_A,4,7,15.3,,,,
2024-09-17,Traction_P,1,7,11.7,,,,
2024-09-17,Traction_P,2,5.5,11.7,,,,
2024-09-17,Traction_P,3,4.5,11.7,,,,
2024-09-17,Traction_P,4,4,11.7,,,,
2024-09-19,Pompe,1,9,17.7,,,,
2024-09-19,Pompe,2,8,17.7,,,,
2024-09-19,Pompe,3,7,17.7,,,,
2024-09-19,Pompe,4,6,17.7,,,,
2024-09-19,Dips,1,9,12.9,,,,
2024-09-19,Dips,2,8,12.9,,,,
2024-09-19,Dips,3,7,12.9,,,,
2024-09-19,Dips,4,5.5,12.9,,,,
2024-10-01,Pompe,1,10,16.5,,,,
2024-10-01,Pompe,2,8,16.5,,,,
2024-10-01,Pompe,3,8,16.5,,,,
2024-10-01,Pompe,4,7,16.5,,,,
2024-10-01,Dips,1,8,12.9,,,,
2024-10-01,Dips,2,7,12.9,,,,
2024-10-01,Dips,3,6,12.9,,,,
2024-10-01,Dips,4,5,12.9,,,,
2024-10-01,Roulette,1,10,0,,,,
2024-10-01,Roulette,2,10,0,,,,
2024-10-01,Roulette,3,9,0,,,,
2024-10-01,Roulette,4,9,0,,,,
2024-10-08,Roulette,1,12,0,,,,
2024-10-08,Roulette,2,11,0,,,,
2024-10-08,Roulette,3,11,0,,,,
2024-10-08,Roulette,4,10,0,,,,
2024-10-15,Pompe,1,13,0,,,,
2024-10-15,Pompe,2,13,0,,,,
2024-10-15,Pompe,3,13,0,,,,
2024-10-15,Pompe,4,13,0,,,,
2024-10-15,Dips,1,10,0,,,,
2024-10-15,Dips,2,10,0,,,,
2024-10-15,Dips,3,9,0,,,,
2024-10-15,Dips,4,9,0,,,,
2024-10-15,Traction_P,1,10,0,,,,
2024-10-15,Traction_P,2,8,0,,,,
2024-10-15,Traction_P,3,7,0,,,,
2024-10-15,Traction_P,4,6,0,,,,
2024-10-16,Roulette,1,13,0,,,,
2024-10-16,Roulette,2,12,0,,,,
2024-10-16,Roulette,3,12,0,,,,
2024-10-16,Roulette,4,12,0,,,,
2024-10-22,Traction_A,1,13,0,,,,
2024-10-22,Traction_A,2,11,0,,,,
2024-10-22,Traction_A,3,10,0,,,,
2024-10-22,Traction_A,4,9.5,0,,,,
2024-10-22,Traction_P,1,8,5.7,,,,
2024-10-22,Traction_P,2,7,5.7,,,,
2024-10-22,Traction_P,3,6,5.7,,,,
2024-10-22,Traction_P,4,5,5.7,,,,
2024-10-25,Pompe,1,11,10.5,,,,
2024-10-25,Pompe,2,10,10.5,,,,
2024-10-25,Pompe,3,10,10.5,,,,
2024-10-25,Pompe,4,9,10.5,,,,
2024-10-25,Dips,1,10,8.1,,,,
2024-10-25,Dips,2,8,8.1,,,,
2024-10-25,Dips,3,6,8.1,,,,
2024-10-25,Dips,4,6,8.1,,,,
2024-11-12,Pompe,1,15,0,,,,
2024-11-12,Pompe,2,14,0,,,,
2024-11-12,Pompe,3,14,0,,,,
2024-11-12,Pompe,4,13,0,,,,
2024-11-12,Dips,1,10,0,,,,
2024-11-12,Dips,2,9,0,,,,
2024-11-12,Dips,3,8,0,,,,
2024-11-12,Dips,4,8,0,,,,
2024-11-12,Roulette,1,10,0,,,,
2024-11-12,Roulette,2,10,0,,,,
2024-11-12,Roulette,3,9,0,,,,
2024-11-12,Roulette,4,9,0,,,,
2024-11-14,Traction_A,1,10,0,,,,
2024-11-14,Traction_A,2,9,0,,,,
2024-11-14,Traction_A,3,9,0,,,,
2024-11-14,Traction_A,4,8,0,,,,
2024-11-14,Traction_P,1,9,0,,,,
2024-11-14,Traction_P,2,8,0,,,,
2024-11-14,Traction_P,3,7,0,,,,
2024-11-14,Traction_P,4,6,0,,,,
2024-11-18,Pompe,1,11,10.5,,,,
2024-11-18,Pompe,2,10,10.5,,,,
2024-11-18,Pompe,3,10,10.5,,,,
2024-11-18,Pompe,4,9,10.5,,,,
2024-11-18,Dips,1,9,8.1,,,,
2024-11-18,Dips,2,9,8.1,,,,
2024-11-18,Dips,3,6,8.1,,,,
2024-11-18,Dips,4,5.5,8.1,,,,
2024-11-18,Roulette,1,12,0,,,,
2024-11-18,Roulette,2,11,0,,,,
2024-11-18,Roulette,3,11,0,,,,
2024-11-18,Roulette,4,9,0,,,,
2024-11-21,Traction_A,1,12,0,,,,
2024-11-21,Traction_A,2,11,0,,,,
2024-11-21,Traction_A,3,10,0,,,,
2024-11-21,Traction_A,4,9.5,0,,,,
2024-11-21,Traction_P,1,9,0,,,,
2024-11-21,Traction_P,2,7,0,,,,
2024-11-21,Traction_P,3,7,0,,,,
2024-11-21,Traction_P,4,5,0,,,,
2024-11-26,Pompe,1,12,12.9,,,,
2024-11-26,Pompe,2,11,12.9,,,,
2024-11-26,Pompe,3,10,12.9,,,,
